team_number,week,manager_name,player_key,player_id,first_name,last_name,full_name,roster_position,team_abbr,display_position,primary_position,injury_status
2,16,Phil Cowart,449.p.100030,100030,Jacksonville,,Jacksonville,BN,Jax,DEF,DEF,
2,16,Phil Cowart,449.p.100007,100007,Denver,,Denver,DEF,Den,DEF,DEF,
2,16,Phil Cowart,449.p.40835,40835,Jake,Bates,Jake Bates,K,Det,K,K,
2,16,Phil Cowart,449.p.32671,32671,Joe,Burrow,Joe Burrow,QB,Cin,QB,QB,
2,16,Phil Cowart,449.p.30161,30161,Joe,Mixon,Joe Mixon,RB,Hou,RB,RB,
2,16,Phil Cowart,449.p.30295,30295,Aaron,Jones Sr.,Aaron Jones Sr.,RB,Min,RB,RB,
2,16,Phil Cowart,449.p.32887,32887,Jauan,Jennings,Jauan Jennings,W/R/T,SF,WR,WR,
2,16,Phil Cowart,449.p.33412,33412,Najee,Harris,Najee Harris,W/R/T,LAC,RB,RB,
2,16,Phil Cowart,449.p.32687,32687,CeeDee,Lamb,CeeDee Lamb,WR,Dal,WR,WR,
2,16,Phil Cowart,449.p.31010,31010,Courtland,Sutton,Courtland Sutton,WR,Den,WR,WR,
3,16,Ryan Courtney,449.p.33996,33996,Kenneth,Walker III,Kenneth Walker III,BN,Sea,RB,RB,Q
3,16,Ryan Courtney,449.p.40063,40063,Jayden,Reed,Jayden Reed,BN,GB,WR,WR,Q
3,16,Ryan Courtney,449.p.40030,40030,C.J.,Stroud,C.J. Stroud,BN,Hou,QB,QB,
3,16,Ryan Courtney,449.p.40893,40893,Marvin,Harrison Jr.,Marvin Harrison Jr.,BN,Ari,WR,WR,
3,16,Ryan Courtney,449.p.40980,40980,Ray,Davis,Ray Davis,BN,Buf,RB,RB,
3,16,Ryan Courtney,449.p.34125,34125,Ty,Chandler,Ty Chandler,BN,Min,RB,RB,
3,16,Ryan Courtney,449.p.41010,41010,Jaylen,Wright,Jaylen Wright,BN,Mia,RB,RB,
3,16,Ryan Courtney,449.p.100002,100002,Buffalo,,Buffalo,DEF,Buf,DEF,DEF,
3,16,Ryan Courtney,449.p.32725,32725,J.K.,Dobbins,J.K. Dobbins,IR,Den,RB,RB,
3,16,Ryan Courtney,449.p.40819,40819,Brandon,Aubrey,Brandon Aubrey,K,Dal,K,K,Q
3,16,Ryan Courtney,449.p.28389,28389,Jameis,Winston,Jameis Winston,QB,NYG,QB,QB,Q
3,16,Ryan Courtney,449.p.40196,40196,Chase,Brown,Chase Brown,RB,Cin,RB,RB,Q
3,16,Ryan Courtney,449.p.33413,33413,Travis,Etienne Jr.,Travis Etienne Jr.,RB,Jax,RB,RB,
3,16,Ryan Courtney,449.p.27535,27535,Mike,Evans,Mike Evans,W/R/T,TB,WR,WR,
3,16,Ryan Courtney,449.p.40041,40041,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,W/R/T,Sea,WR,WR,
3,16,Ryan Courtney,449.p.40899,40899,Malik,Nabers,Malik Nabers,WR,NYG,WR,WR,
3,16,Ryan Courtney,449.p.30996,30996,Calvin,Ridley,Calvin Ridley,WR,Ten,WR,WR,
4,16,Brian,449.p.33348,33348,Nick,Westbrook-Ikhine,Nick Westbrook-Ikhine,BN,Mia,WR,WR,
4,16,Brian,449.p.30142,30142,David,Njoku,David Njoku,BN,Cle,TE,W/R/T,Q
4,16,Brian,449.p.40911,40911,Keon,Coleman,Keon Coleman,BN,Buf,WR,WR,
4,16,Brian,449.p.34107,34107,Tyler,Allgeier,Tyler Allgeier,BN,Atl,RB,RB,
4,16,Brian,449.p.32676,32676,Justin,Herbert,Justin Herbert,BN,LAC,QB,QB,
4,16,Brian,449.p.33477,33477,Nico,Collins,Nico Collins,BN,Hou,WR,WR,
4,16,Brian,449.p.31144,31144,Marquez,Valdes-Scantling,Marquez Valdes-Scantling,BN,Sea,WR,WR,
4,16,Brian,449.p.100026,100026,Seattle,,Seattle,DEF,Sea,DEF,DEF,
4,16,Brian,449.p.40296,40296,Blake,Grupe,Blake Grupe,K,NO,K,K,
4,16,Brian,449.p.30123,30123,Patrick,Mahomes,Patrick Mahomes,QB,KC,QB,QB,
4,16,Brian,449.p.34120,34120,Kyren,Williams,Kyren Williams,RB,LAR,RB,RB,
4,16,Brian,449.p.34207,34207,Isiah,Pacheco,Isiah Pacheco,RB,KC,RB,RB,
4,16,Brian,449.p.30199,30199,Kareem,Hunt,Kareem Hunt,W/R/T,KC,RB,RB,
4,16,Brian,449.p.32711,32711,Jonathan,Taylor,Jonathan Taylor,W/R/T,Ind,RB,RB,
4,16,Brian,449.p.33967,33967,Jameson,Williams,Jameson Williams,WR,Det,WR,WR,
4,16,Brian,449.p.31908,31908,Terry,McLaurin,Terry McLaurin,WR,Was,WR,WR,
5,16,Lee,449.p.28442,28442,Ameer,Abdullah,Ameer Abdullah,BN,SF,RB,RB,
5,16,Lee,449.p.32704,32704,Michael,Pittman Jr.,Michael Pittman Jr.,BN,Ind,WR,WR,Q
5,16,Lee,449.p.25785,25785,Russell,Wilson,Russell Wilson,BN,NYG,QB,QB,
5,16,Lee,449.p.40222,40222,DeMario,Douglas,DeMario Douglas,BN,NE,WR,WR,
5,16,Lee,449.p.32736,32736,Antonio,Gibson,Antonio Gibson,BN,NE,RB,RB,
5,16,Lee,449.p.30120,30120,Mike,Williams,Mike Williams,BN,Pit,WR,WR,
5,16,Lee,449.p.100018,100018,New Orleans,,New Orleans,BN,NO,DEF,DEF,
5,16,Lee,449.p.100033,100033,Baltimore,,Baltimore,DEF,Bal,DEF,DEF,
5,16,Lee,449.p.31017,31017,Christian,Kirk,Christian Kirk,IR,Hou,WR,WR,Q
5,16,Lee,449.p.30426,30426,Younghoe,Koo,Younghoe Koo,K,Atl,K,K,Q
5,16,Lee,449.p.30971,30971,Baker,Mayfield,Baker Mayfield,QB,TB,QB,QB,
5,16,Lee,449.p.40118,40118,De'Von,Achane,De'Von Achane,RB,Mia,RB,RB,
5,16,Lee,449.p.29279,29279,Derrick,Henry,Derrick Henry,RB,Bal,RB,RB,
5,16,Lee,449.p.40042,40042,Jordan,Addison,Jordan Addison,W/R/T,Min,WR,WR,
5,16,Lee,449.p.34047,34047,Rachaad,White,Rachaad White,W/R/T,TB,RB,RB,
5,16,Lee,449.p.33963,33963,Drake,London,Drake London,WR,Atl,WR,WR,
5,16,Lee,449.p.28392,28392,Amari,Cooper,Amari Cooper,WR,Buf,WR,WR,
6,16,Todd,449.p.29274,29274,Sterling,Shepard,Sterling Shepard,BN,TB,WR,WR,
6,16,Todd,449.p.33966,33966,Chris,Olave,Chris Olave,BN,NO,WR,WR,Q
6,16,Todd,449.p.34447,34447,Jaylen,Warren,Jaylen Warren,BN,Pit,RB,RB,
6,16,Todd,449.p.32713,32713,Cole,Kmet,Cole Kmet,BN,Chi,TE,W/R/T,
6,16,Todd,449.p.34078,34078,Zamir,White,Zamir White,BN,LV,RB,RB,Q
6,16,Todd,449.p.27564,27564,Derek,Carr,Derek Carr,BN,NO,QB,QB,
6,16,Todd,449.p.100016,100016,Minnesota,,Minnesota,BN,Min,DEF,DEF,
6,16,Todd,449.p.27548,27548,Brandin,Cooks,Brandin Cooks,IR,NO,WR,WR,
6,16,Todd,449.p.32858,32858,Tyler,Bass,Tyler Bass,K,Buf,K,K,
6,16,Todd,449.p.31833,31833,Kyler,Murray,Kyler Murray,QB,Ari,QB,QB,
6,16,Todd,449.p.33991,33991,Breece,Hall,Breece Hall,RB,NYJ,RB,RB,
6,16,Todd,449.p.40993,40993,Bucky,Irving,Bucky Irving,RB,TB,RB,RB,
6,16,Todd,449.p.40883,40883,Brian,Thomas Jr.,Brian Thomas Jr.,W/R/T,Jax,WR,WR,
6,16,Todd,449.p.33392,33392,Kyle,Pitts Sr.,Kyle Pitts Sr.,W/R/T,Atl,TE,W/R/T,
6,16,Todd,449.p.30994,30994,DJ,Moore,DJ Moore,WR,Chi,WR,WR,
6,16,Todd,449.p.34088,34088,Romeo,Doubs,Romeo Doubs,WR,GB,WR,WR,Q
7,16,Jared,449.p.33538,33538,Kenneth,Gainwell,Kenneth Gainwell,BN,Pit,RB,RB,
7,16,Jared,449.p.32018,32018,Ty,Johnson,Ty Johnson,BN,Buf,RB,RB,
7,16,Jared,449.p.32596,32596,Craig,Reynolds,Craig Reynolds,BN,Det,RB,RB,
7,16,Jared,449.p.31857,31857,Hollywood,Brown,Hollywood Brown,BN,KC,WR,WR,
7,16,Jared,449.p.41058,41058,Malik,Washington,Malik Washington,BN,Mia,WR,WR,
7,16,Jared,449.p.100027,100027,Tampa Bay,,Tampa Bay,BN,TB,DEF,DEF,
7,16,Jared,449.p.100015,100015,Miami,,Miami,BN,Mia,DEF,DEF,
7,16,Jared,449.p.100011,100011,Indianapolis,,Indianapolis,DEF,Ind,DEF,DEF,
7,16,Jared,449.p.32417,32417,Chase,McLaughlin,Chase McLaughlin,K,TB,K,K,
7,16,Jared,449.p.31002,31002,Lamar,Jackson,Lamar Jackson,QB,Bal,QB,QB,
7,16,Jared,449.p.30972,30972,Saquon,Barkley,Saquon Barkley,RB,Phi,RB,RB,
7,16,Jared,449.p.31934,31934,Alexander,Mattison,Alexander Mattison,RB,Mia,RB,RB,
7,16,Jared,449.p.34010,34010,Trey,McBride,Trey McBride,W/R/T,Ari,TE,W/R/T,
7,16,Jared,449.p.30213,30213,Jonnu,Smith,Jonnu Smith,W/R/T,Pit,TE,W/R/T,
7,16,Jared,449.p.40168,40168,Puka,Nacua,Puka Nacua,WR,LAR,WR,WR,
7,16,Jared,449.p.29399,29399,Tyreek,Hill,Tyreek Hill,WR,Mia,WR,WR,Q
8,16,Gil Townes,449.p.34218,34218,Brock,Purdy,Brock Purdy,BN,SF,QB,QB,
8,16,Gil Townes,449.p.31905,31905,David,Montgomery,David Montgomery,BN,Det,RB,RB,
8,16,Gil Townes,449.p.40097,40097,Tank,Dell,Tank Dell,BN,Hou,WR,WR,Q
8,16,Gil Townes,449.p.31898,31898,Diontae,Johnson,Diontae Johnson,BN,Cle,WR,WR,
8,16,Gil Townes,449.p.40890,40890,Xavier,Legette,Xavier Legette,BN,Car,WR,WR,Q
8,16,Gil Townes,449.p.33445,33445,Tutu,Atwell,Tutu Atwell,BN,LAR,WR,WR,
8,16,Gil Townes,449.p.100004,100004,Cincinnati,,Cincinnati,BN,Cin,DEF,DEF,
8,16,Gil Townes,449.p.100021,100021,Philadelphia,,Philadelphia,DEF,Phi,DEF,DEF,
8,16,Gil Townes,449.p.34344,34344,Cameron,Dicker,Cameron Dicker,K,LAC,K,K,
8,16,Gil Townes,449.p.40896,40896,Jayden,Daniels,Jayden Daniels,QB,Was,QB,QB,
8,16,Gil Townes,449.p.31960,31960,Tony,Pollard,Tony Pollard,RB,Ten,RB,RB,
8,16,Gil Townes,449.p.34019,34019,James,Cook,James Cook,RB,Buf,RB,RB,
8,16,Gil Townes,449.p.26686,26686,Travis,Kelce,Travis Kelce,W/R/T,KC,TE,W/R/T,
8,16,Gil Townes,449.p.40075,40075,Zach,Charbonnet,Zach Charbonnet,W/R/T,Sea,RB,RB,
8,16,Gil Townes,449.p.32692,32692,Justin,Jefferson,Justin Jefferson,WR,Min,WR,WR,
8,16,Gil Townes,449.p.34104,34104,Khalil,Shakir,Khalil Shakir,WR,Buf,WR,WR,
9,16,Gabe,449.p.31945,31945,Justice,Hill,Justice Hill,BN,Bal,RB,RB,
9,16,Gabe,449.p.34007,34007,George,Pickens,George Pickens,BN,Dal,WR,WR,
9,16,Gabe,449.p.40875,40875,Bo,Nix,Bo Nix,BN,Den,QB,QB,
9,16,Gabe,449.p.40877,40877,Xavier,Worthy,Xavier Worthy,BN,KC,WR,WR,
9,16,Gabe,449.p.27277,27277,Adam,Thielen,Adam Thielen,BN,Car,WR,WR,
9,16,Gabe,449.p.40954,40954,Jalen,McMillan,Jalen McMillan,BN,TB,WR,WR,
9,16,Gabe,449.p.100023,100023,Pittsburgh,,Pittsburgh,BN,Pit,DEF,DEF,
9,16,Gabe,449.p.100009,100009,Green Bay,,Green Bay,DEF,GB,DEF,DEF,
9,16,Gabe,449.p.30423,30423,Austin,Ekeler,Austin Ekeler,IR,Was,RB,RB,
9,16,Gabe,449.p.29792,29792,Ka'imi,Fairbairn,Ka'imi Fairbairn,K,Hou,K,K,
9,16,Gabe,449.p.30977,30977,Josh,Allen,Josh Allen,QB,Buf,QB,QB,
9,16,Gabe,449.p.30218,30218,James,Conner,James Conner,RB,Ari,RB,RB,Q
9,16,Gabe,449.p.40108,40108,Kendre,Miller,Kendre Miller,RB,NO,RB,RB,Q
9,16,Gabe,449.p.40878,40878,Brock,Bowers,Brock Bowers,W/R/T,LV,TE,W/R/T,
9,16,Gabe,449.p.32231,32231,Jakobi,Meyers,Jakobi Meyers,W/R/T,LV,WR,WR,
9,16,Gabe,449.p.33965,33965,Garrett,Wilson,Garrett Wilson,WR,NYJ,WR,WR,
9,16,Gabe,449.p.40039,40039,Zay,Flowers,Zay Flowers,WR,Bal,WR,WR,Q
10,16,david,449.p.32705,32705,D'Andre,Swift,D'Andre Swift,BN,Chi,RB,RB,
10,16,david,449.p.31424,31424,Gus,Edwards,Gus Edwards,BN,LAC,RB,RB,
10,16,david,449.p.31840,31840,T.J.,Hockenson,T.J. Hockenson,BN,Min,TE,W/R/T,
10,16,david,449.p.33423,33423,Javonte,Williams,Javonte Williams,BN,Dal,RB,RB,
10,16,david,449.p.40915,40915,Adonai,Mitchell,Adonai Mitchell,BN,Ind,WR,WR,
10,16,david,449.p.40892,40892,Ricky,Pearsall,Ricky Pearsall,BN,SF,WR,WR,
10,16,david,449.p.40641,40641,Keaton,Mitchell,Keaton Mitchell,BN,Bal,RB,RB,
10,16,david,449.p.100024,100024,Los Angeles,,Los Angeles,DEF,LAC,DEF,DEF,
10,16,david,449.p.30266,30266,Jake,Elliott,Jake Elliott,K,Phi,K,K,
10,16,david,449.p.32723,32723,Jalen,Hurts,Jalen Hurts,QB,Phi,QB,QB,
10,16,david,449.p.31856,31856,Josh,Jacobs,Josh Jacobs,RB,GB,RB,RB,
10,16,david,449.p.33514,33514,Chuba,Hubbard,Chuba Hubbard,RB,Car,RB,RB,Q
10,16,david,449.p.32685,32685,Jerry,Jeudy,Jerry Jeudy,W/R/T,Cle,WR,WR,
10,16,david,449.p.40126,40126,Josh,Downs,Josh Downs,W/R/T,Ind,WR,WR,
10,16,david,449.p.31883,31883,A.J.,Brown,A.J. Brown,WR,Phi,WR,WR,
10,16,david,449.p.30182,30182,Cooper,Kupp,Cooper Kupp,WR,Sea,WR,WR,
11,16,Winston C,449.p.25812,25812,Kirk,Cousins,Kirk Cousins,BN,Atl,QB,QB,
11,16,Winston C,449.p.41052,41052,Kimani,Vidal,Kimani Vidal,BN,LAC,RB,RB,
11,16,Winston C,449.p.31906,31906,Devin,Singletary,Devin Singletary,BN,NYG,RB,RB,
11,16,Winston C,449.p.41097,41097,Devaughn,Vele,Devaughn Vele,BN,Den,WR,WR,
11,16,Winston C,449.p.34008,34008,Alec,Pierce,Alec Pierce,BN,Ind,WR,WR,
11,16,Winston C,449.p.40121,40121,Michael,Wilson,Michael Wilson,BN,Ari,WR,WR,Q
11,16,Winston C,449.p.30121,30121,Christian,McCaffrey,Christian McCaffrey,BN,SF,RB,RB,Q
11,16,Winston C,449.p.100025,100025,San Francisco,,San Francisco,DEF,SF,DEF,DEF,
11,16,Winston C,449.p.33389,33389,Trevor,Lawrence,Trevor Lawrence,IR,Jax,QB,QB,Q
11,16,Winston C,449.p.40129,40129,Jake,Moody,Jake Moody,K,SF,K,K,
11,16,Winston C,449.p.40040,40040,Anthony,Richardson Sr.,Anthony Richardson Sr.,QB,Ind,QB,QB,Q
11,16,Winston C,449.p.34054,34054,Brian,Robinson Jr.,Brian Robinson Jr.,RB,Was,RB,RB,
11,16,Winston C,449.p.33508,33508,Rhamondre,Stevenson,Rhamondre Stevenson,RB,NE,RB,RB,
11,16,Winston C,449.p.30259,30259,George,Kittle,George Kittle,W/R/T,SF,TE,W/R/T,
11,16,Winston C,449.p.33398,33398,DeVonta,Smith,DeVonta Smith,W/R/T,Phi,WR,WR,
11,16,Winston C,449.p.33500,33500,Amon-Ra,St. Brown,Amon-Ra St. Brown,WR,Det,WR,WR,
11,16,Winston C,449.p.27581,27581,Davante,Adams,Davante Adams,WR,LAR,WR,WR,
12,16,Hayden Courtney,449.p.30180,30180,Alvin,Kamara,Alvin Kamara,BN,NO,RB,RB,Q
12,16,Hayden Courtney,449.p.32675,32675,Tua,Tagovailoa,Tua Tagovailoa,BN,Mia,QB,QB,Q
12,16,Hayden Courtney,449.p.40998,40998,Isaac,Guerendo,Isaac Guerendo,BN,SF,RB,RB,Q
12,16,Hayden Courtney,449.p.31868,31868,Deebo,Samuel,Deebo Samuel,BN,Was,WR,WR,
12,16,Hayden Courtney,449.p.28654,28654,Raheem,Mostert,Raheem Mostert,BN,LV,RB,RB,
12,16,Hayden Courtney,449.p.40926,40926,Jonathon,Brooks,Jonathon Brooks,BN,Car,RB,RB,Q
12,16,Hayden Courtney,449.p.100003,100003,Chicago,,Chicago,BN,Chi,DEF,DEF,
12,16,Hayden Courtney,449.p.100008,100008,Detroit,,Detroit,DEF,Det,DEF,DEF,
12,16,Hayden Courtney,449.p.31199,31199,Jason,Sanders,Jason Sanders,K,Mia,K,K,
12,16,Hayden Courtney,449.p.7200,7200,Aaron,Rodgers,Aaron Rodgers,QB,Pit,QB,QB,
12,16,Hayden Courtney,449.p.40055,40055,Bijan,Robinson,Bijan Robinson,RB,Atl,RB,RB,
12,16,Hayden Courtney,449.p.33100,33100,Rico,Dowdle,Rico Dowdle,RB,Car,RB,RB,
12,16,Hayden Courtney,449.p.26699,26699,Keenan,Allen,Keenan Allen,W/R/T,LAC,WR,WR,
12,16,Hayden Courtney,449.p.32843,32843,Darnell,Mooney,Darnell Mooney,W/R/T,Atl,WR,WR,Q
12,16,Hayden Courtney,449.p.32703,32703,Tee,Higgins,Tee Higgins,WR,Cin,WR,WR,
12,16,Hayden Courtney,449.p.31896,31896,DK,Metcalf,DK Metcalf,WR,Pit,WR,WR,
1,17,Tyler Till,449.p.33989,33989,Christian,Watson,Christian Watson,BN,GB,WR,WR,Q
1,17,Tyler Till,449.p.30973,30973,Sam,Darnold,Sam Darnold,BN,Sea,QB,QB,
1,17,Tyler Till,449.p.34112,34112,Jerome,Ford,Jerome Ford,BN,Cle,RB,RB,Q
1,17,Tyler Till,449.p.29360,29360,Demarcus,Robinson,Demarcus Robinson,BN,SF,WR,WR,
1,17,Tyler Till,449.p.32722,32722,Cam,Akers,Cam Akers,BN,NO,RB,RB,
1,17,Tyler Till,449.p.40958,40958,Trey,Benson,Trey Benson,BN,Ari,RB,RB,Q
1,17,Tyler Till,449.p.33235,33235,Patrick,Taylor Jr.,Patrick Taylor Jr.,BN,SF,RB,RB,
1,17,Tyler Till,449.p.100020,100020,New York,,New York,DEF,NYJ,DEF,DEF,
1,17,Tyler Till,449.p.30197,30197,Chris,Godwin,Chris Godwin,IR,TB,WR,WR,Q
1,17,Tyler Till,449.p.28188,28188,Chris,Boswell,Chris Boswell,K,Pit,K,K,
1,17,Tyler Till,449.p.32696,32696,Jordan,Love,Jordan Love,QB,GB,QB,QB,
1,17,Tyler Till,449.p.40059,40059,Jahmyr,Gibbs,Jahmyr Gibbs,RB,Det,RB,RB,
1,17,Tyler Till,449.p.41048,41048,Tyrone,Tracy Jr.,Tyrone Tracy Jr.,RB,NYG,RB,RB,
1,17,Tyler Till,449.p.40901,40901,Rome,Odunze,Rome Odunze,W/R/T,Chi,WR,WR,
1,17,Tyler Till,449.p.40051,40051,Quentin,Johnston,Quentin Johnston,W/R/T,LAC,WR,WR,
1,17,Tyler Till,449.p.33394,33394,Jaylen,Waddle,Jaylen Waddle,WR,Mia,WR,WR,
1,17,Tyler Till,449.p.33393,33393,Ja'Marr,Chase,Ja'Marr Chase,WR,Cin,WR,WR,
2,17,Phil Cowart,449.p.40908,40908,Ladd,McConkey,Ladd McConkey,BN,LAC,WR,WR,
2,17,Phil Cowart,449.p.40095,40095,Tank,Bigsby,Tank Bigsby,BN,Jax,RB,RB,
2,17,Phil Cowart,449.p.29235,29235,Jared,Goff,Jared Goff,BN,Det,QB,QB,
2,17,Phil Cowart,449.p.40093,40093,Cedric,Tillman,Cedric Tillman,BN,Cle,WR,WR,Q
2,17,Phil Cowart,449.p.40119,40119,Tyjae,Spears,Tyjae Spears,BN,Ten,RB,RB,Q
2,17,Phil Cowart,449.p.34062,34062,Cade,Otton,Cade Otton,BN,TB,TE,W/R/T,
2,17,Phil Cowart,449.p.100030,100030,Jacksonville,,Jacksonville,BN,Jax,DEF,DEF,
2,17,Phil Cowart,449.p.100007,100007,Denver,,Denver,DEF,Den,DEF,DEF,
2,17,Phil Cowart,449.p.40835,40835,Jake,Bates,Jake Bates,K,Det,K,K,
2,17,Phil Cowart,449.p.32671,32671,Joe,Burrow,Joe Burrow,QB,Cin,QB,QB,
2,17,Phil Cowart,449.p.30161,30161,Joe,Mixon,Joe Mixon,RB,Hou,RB,RB,
2,17,Phil Cowart,449.p.30295,30295,Aaron,Jones Sr.,Aaron Jones Sr.,RB,Min,RB,RB,
2,17,Phil Cowart,449.p.32887,32887,Jauan,Jennings,Jauan Jennings,W/R/T,SF,WR,WR,
2,17,Phil Cowart,449.p.33412,33412,Najee,Harris,Najee Harris,W/R/T,LAC,RB,RB,
2,17,Phil Cowart,449.p.32687,32687,CeeDee,Lamb,CeeDee Lamb,WR,Dal,WR,WR,
2,17,Phil Cowart,449.p.31010,31010,Courtland,Sutton,Courtland Sutton,WR,Den,WR,WR,
3,17,Ryan Courtney,449.p.33996,33996,Kenneth,Walker III,Kenneth Walker III,BN,Sea,RB,RB,Q
3,17,Ryan Courtney,449.p.40063,40063,Jayden,Reed,Jayden Reed,BN,GB,WR,WR,Q
3,17,Ryan Courtney,449.p.40030,40030,C.J.,Stroud,C.J. Stroud,BN,Hou,QB,QB,
3,17,Ryan Courtney,449.p.40893,40893,Marvin,Harrison Jr.,Marvin Harrison Jr.,BN,Ari,WR,WR,
3,17,Ryan Courtney,449.p.40980,40980,Ray,Davis,Ray Davis,BN,Buf,RB,RB,
3,17,Ryan Courtney,449.p.34125,34125,Ty,Chandler,Ty Chandler,BN,Min,RB,RB,
3,17,Ryan Courtney,449.p.41010,41010,Jaylen,Wright,Jaylen Wright,BN,Mia,RB,RB,
3,17,Ryan Courtney,449.p.100002,100002,Buffalo,,Buffalo,DEF,Buf,DEF,DEF,
3,17,Ryan Courtney,449.p.32725,32725,J.K.,Dobbins,J.K. Dobbins,IR,Den,RB,RB,
3,17,Ryan Courtney,449.p.40819,40819,Brandon,Aubrey,Brandon Aubrey,K,Dal,K,K,Q
3,17,Ryan Courtney,449.p.28389,28389,Jameis,Winston,Jameis Winston,QB,NYG,QB,QB,Q
3,17,Ryan Courtney,449.p.40196,40196,Chase,Brown,Chase Brown,RB,Cin,RB,RB,Q
3,17,Ryan Courtney,449.p.33413,33413,Travis,Etienne Jr.,Travis Etienne Jr.,RB,Jax,RB,RB,
3,17,Ryan Courtney,449.p.27535,27535,Mike,Evans,Mike Evans,W/R/T,TB,WR,WR,
3,17,Ryan Courtney,449.p.40041,40041,Jaxon,Smith-Njigba,Jaxon Smith-Njigba,W/R/T,Sea,WR,WR,
3,17,Ryan Courtney,449.p.40899,40899,Malik,Nabers,Malik Nabers,WR,NYG,WR,WR,
3,17,Ryan Courtney,449.p.30996,30996,Calvin,Ridley,Calvin Ridley,WR,Ten,WR,WR,
4,17,Brian,449.p.33348,33348,Nick,Westbrook-Ikhine,Nick Westbrook-Ikhine,BN,Mia,WR,WR,
4,17,Brian,449.p.30142,30142,David,Njoku,David Njoku,BN,Cle,TE,W/R/T,Q
4,17,Brian,449.p.40911,40911,Keon,Coleman,Keon Coleman,BN,Buf,WR,WR,
4,17,Brian,449.p.34107,34107,Tyler,Allgeier,Tyler Allgeier,BN,Atl,RB,RB,
4,17,Brian,449.p.32676,32676,Justin,Herbert,Justin Herbert,BN,LAC,QB,QB,
4,17,Brian,449.p.33477,33477,Nico,Collins,Nico Collins,BN,Hou,WR,WR,
4,17,Brian,449.p.31144,31144,Marquez,Valdes-Scantling,Marquez Valdes-Scantling,BN,Sea,WR,WR,
4,17,Brian,449.p.100026,100026,Seattle,,Seattle,DEF,Sea,DEF,DEF,
4,17,Brian,449.p.40296,40296,Blake,Grupe,Blake Grupe,K,NO,K,K,
4,17,Brian,449.p.30123,30123,Patrick,Mahomes,Patrick Mahomes,QB,KC,QB,QB,
4,17,Brian,449.p.34120,34120,Kyren,Williams,Kyren Williams,RB,LAR,RB,RB,
4,17,Brian,449.p.34207,34207,Isiah,Pacheco,Isiah Pacheco,RB,KC,RB,RB,
4,17,Brian,449.p.30199,30199,Kareem,Hunt,Kareem Hunt,W/R/T,KC,RB,RB,
4,17,Brian,449.p.32711,32711,Jonathan,Taylor,Jonathan Taylor,W/R/T,Ind,RB,RB,
4,17,Brian,449.p.33967,33967,Jameson,Williams,Jameson Williams,WR,Det,WR,WR,
4,17,Brian,449.p.31908,31908,Terry,McLaurin,Terry McLaurin,WR,Was,WR,WR,
5,17,Lee,449.p.28442,28442,Ameer,Abdullah,Ameer Abdullah,BN,SF,RB,RB,
5,17,Lee,449.p.32704,32704,Michael,Pittman Jr.,Michael Pittman Jr.,BN,Ind,WR,WR,Q
5,17,Lee,449.p.25785,25785,Russell,Wilson,Russell Wilson,BN,NYG,QB,QB,
5,17,Lee,449.p.40222,40222,DeMario,Douglas,DeMario Douglas,BN,NE,WR,WR,
5,17,Lee,449.p.32736,32736,Antonio,Gibson,Antonio Gibson,BN,NE,RB,RB,
5,17,Lee,449.p.30120,30120,Mike,Williams,Mike Williams,BN,Pit,WR,WR,
5,17,Lee,449.p.100018,100018,New Orleans,,New Orleans,BN,NO,DEF,DEF,
5,17,Lee,449.p.100033,100033,Baltimore,,Baltimore,DEF,Bal,DEF,DEF,
5,17,Lee,449.p.31017,31017,Christian,Kirk,Christian Kirk,IR,Hou,WR,WR,Q
5,17,Lee,449.p.30426,30426,Younghoe,Koo,Younghoe Koo,K,Atl,K,K,Q
5,17,Lee,449.p.30971,30971,Baker,Mayfield,Baker Mayfield,QB,TB,QB,QB,
5,17,Lee,449.p.40118,40118,De'Von,Achane,De'Von Achane,RB,Mia,RB,RB,
5,17,Lee,449.p.29279,29279,Derrick,Henry,Derrick Henry,RB,Bal,RB,RB,
5,17,Lee,449.p.40042,40042,Jordan,Addison,Jordan Addison,W/R/T,Min,WR,WR,
5,17,Lee,449.p.34047,34047,Rachaad,White,Rachaad White,W/R/T,TB,RB,RB,
5,17,Lee,449.p.33963,33963,Drake,London,Drake London,WR,Atl,WR,WR,
5,17,Lee,449.p.28392,28392,Amari,Cooper,Amari Cooper,WR,Buf,WR,WR,
6,17,Todd,449.p.29274,29274,Sterling,Shepard,Sterling Shepard,BN,TB,WR,WR,
6,17,Todd,449.p.33966,33966,Chris,Olave,Chris Olave,BN,NO,WR,WR,Q
6,17,Todd,449.p.34447,34447,Jaylen,Warren,Jaylen Warren,BN,Pit,RB,RB,
6,17,Todd,449.p.32713,32713,Cole,Kmet,Cole Kmet,BN,Chi,TE,W/R/T,
6,17,Todd,449.p.34078,34078,Zamir,White,Zamir White,BN,LV,RB,RB,Q
6,17,Todd,449.p.27564,27564,Derek,Carr,Derek Carr,BN,NO,QB,QB,
6,17,Todd,449.p.100016,100016,Minnesota,,Minnesota,BN,Min,DEF,DEF,
6,17,Todd,449.p.27548,27548,Brandin,Cooks,Brandin Cooks,IR,NO,WR,WR,
6,17,Todd,449.p.32858,32858,Tyler,Bass,Tyler Bass,K,Buf,K,K,
